y,x,AP1,AP2,AP3
7,9,-53.0,-72.0,-83.0
7,9,-51.0,-71.0,-82.0
7,9,-54.0,-71.0,-83.0
7,9,-51.0,-74.0,-84.0
7,9,-51.0,-78.0,-82.0
7,9,-53.0,-67.0,-82.0
7,9,-50.0,-69.0,-87.0
7,9,-45.0,-70.0,-85.0
7,9,-45.0,-70.0,-86.0
7,9,-46.0,-70.0,-87.0
7,9,-44.0,-64.0,-83.0
7,10,-54.0,-62.0,-82.0
7,10,-52.0,-65.0,-88.0
7,10,-55.0,-65.0,-87.0
7,10,-53.0,-68.0,-82.48
7,10,-53.0,-68.0,-86.0
7,10,-54.0,-67.0,-82.48
7,10,-53.0,-65.0,-87.0
7,10,-53.0,-64.0,-87.0
7,10,-52.0,-64.0,-82.48
7,10,-53.0,-65.0,-89.0
7,10,-53.0,-64.0,-89.0
7,10,-53.0,-66.0,-91.0
7,10,-52.0,-71.0,-82.48
7,10,-54.0,-68.0,-89.0
7,10,-53.0,-68.0,-82.48
7,10,-54.0,-68.0,-82.48
7,10,-54.0,-68.0,-85.0
7,10,-54.0,-70.0,-85.0
7,10,-53.0,-69.0,-86.0
7,10,-54.0,-76.0,-86.0
7,10,-54.0,-68.0,-86.0
7,10,-56.0,-69.0,-90.0
7,10,-56.0,-72.0,-85.0
7,10,-55.0,-70.0,-86.0
7,10,-55.0,-71.0,-85.0
7,10,-53.0,-66.0,-91.0
7,10,-52.0,-65.0,-90.0
7,10,-52.0,-73.0,-85.0
7,10,-57.0,-66.0,-86.0
7,10,-54.0,-64.0,-86.0
7,10,-51.0,-68.0,-86.0
7,10,-49.0,-62.0,-90.0
7,10,-50.0,-63.0,-89.0
7,10,-57.0,-70.0,-82.48
7,10,-51.0,-68.0,-83.0
7,10,-55.0,-65.0,-92.0
7,10,-48.0,-73.0,-88.0
7,10,-51.0,-67.0,-84.0
7,10,-49.0,-68.0,-84.0
7,10,-51.0,-71.0,-89.0
7,10,-53.0,-65.0,-82.48
7,10,-54.0,-68.0,-79.0
7,10,-51.0,-70.0,-74.0
7,10,-49.0,-66.0,-74.0
7,10,-47.0,-62.0,-75.0
7,10,-49.0,-66.0,-74.0
7,10,-50.0,-65.0,-74.0
7,10,-48.0,-66.0,-75.0
7,10,-51.0,-73.0,-74.0
7,10,-49.0,-71.0,-74.0
7,10,-49.0,-68.0,-75.0
7,10,-49.0,-66.0,-74.0
7,10,-48.0,-65.0,-74.0
7,10,-47.0,-64.0,-76.0
7,10,-48.0,-66.0,-74.0
7,10,-48.0,-75.0,-74.0
7,10,-47.0,-75.0,-75.0
7,10,-47.0,-76.0,-74.0
7,10,-49.0,-72.0,-74.0
7,10,-49.0,-75.0,-74.0
7,11,-60.0,-72.0,-82.0
7,11,-56.0,-71.0,-82.0
7,11,-49.0,-73.0,-84.0
7,11,-57.0,-71.0,-83.0
7,11,-56.0,-71.0,-81.0
7,11,-52.0,-68.0,-82.0
7,11,-56.0,-69.0,-81.0
7,11,-52.0,-72.0,-82.0
7,11,-50.0,-73.0,-81.0
7,11,-48.0,-72.0,-81.0
7,11,-50.0,-71.0,-80.0
7,11,-58.0,-69.0,-80.0
7,11,-57.0,-68.0,-81.0
7,11,-51.0,-68.0,-81.0
7,11,-52.0,-67.0,-84.0
7,11,-51.0,-67.0,-83.0
7,11,-52.0,-68.0,-81.0
7,11,-51.0,-69.0,-82.0
7,11,-51.0,-67.0,-82.0
7,11,-50.0,-69.0,-81.0
7,11,-49.0,-67.0,-82.0
7,11,-50.0,-66.0,-82.0
7,11,-50.0,-66.0,-82.0
7,11,-50.0,-68.0,-82.0
7,11,-51.0,-66.0,-84.0
7,11,-53.0,-67.0,-85.0
7,11,-51.0,-66.0,-83.0
7,11,-52.0,-67.0,-87.0
7,11,-53.0,-67.0,-91.0
7,11,-54.0,-66.0,-82.0
7,11,-50.0,-69.0,-83.0
7,11,-55.0,-71.0,-81.0
7,11,-46.0,-73.0,-81.0
7,11,-47.0,-66.0,-82.0
7,11,-50.0,-77.0,-81.0
7,11,-51.0,-70.0,-81.0
7,11,-51.0,-69.0,-82.0
7,11,-49.0,-68.0,-81.0
7,11,-50.0,-71.0,-81.0
7,11,-47.0,-73.0,-82.0
7,11,-45.0,-71.0,-84.0
7,11,-43.0,-71.0,-87.0
7,11,-47.0,-69.0,-89.0
7,11,-49.0,-72.0,-86.0
7,11,-47.0,-74.0,-87.0
7,11,-48.0,-68.0,-82.0
7,11,-42.0,-67.0,-83.0
7,11,-47.0,-69.0,-84.0
7,11,-46.0,-73.0,-82.0
7,11,-52.0,-70.0,-84.0
7,11,-54.0,-71.0,-83.0
7,11,-53.0,-68.0,-80.0
7,11,-47.0,-66.0,-81.0
7,11,-53.0,-67.0,-78.0
7,11,-51.0,-68.0,-80.0
7,11,-44.0,-64.0,-81.0
7,11,-49.0,-66.0,-79.0
7,11,-48.0,-65.0,-80.0
7,11,-51.0,-66.0,-79.0
7,11,-52.0,-66.0,-80.0
7,13,-38.0,-68.0,-84.0
7,13,-39.0,-70.0,-85.0
7,13,-36.0,-68.0,-86.0
7,13,-38.0,-66.0,-82.0
7,13,-39.0,-67.0,-86.0
7,13,-42.0,-66.0,-81.0
7,13,-39.0,-67.0,-84.0
7,13,-38.0,-64.0,-83.0
7,13,-37.0,-64.0,-85.0
7,13,-39.0,-64.0,-88.0
7,13,-39.0,-62.0,-83.0
7,13,-38.0,-63.0,-82.0
7,13,-38.0,-64.0,-81.0
7,13,-40.0,-63.0,-82.0
7,13,-39.0,-64.0,-85.0
7,13,-39.0,-65.0,-86.0
7,13,-37.0,-63.0,-87.0
7,13,-39.0,-63.0,-86.0
7,13,-38.0,-63.0,-84.0
7,13,-40.0,-62.0,-85.0
7,13,-37.0,-65.0,-82.0
7,13,-44.0,-67.0,-86.0
7,13,-43.0,-65.0,-87.0
7,13,-47.0,-65.0,-87.0
7,13,-44.0,-65.0,-92.0
7,13,-37.0,-67.0,-86.0
7,13,-39.0,-66.0,-80.0
7,13,-35.0,-66.0,-86.0
7,13,-40.0,-63.0,-89.0
7,13,-41.0,-61.0,-89.0
7,13,-38.0,-65.0,-88.0
7,13,-39.0,-63.0,-84.0
7,13,-39.0,-60.0,-85.0
7,13,-41.0,-59.0,-85.0
7,13,-39.0,-58.0,-87.0
7,13,-38.0,-58.0,-85.0
7,13,-40.0,-59.0,-84.0
7,13,-39.0,-56.0,-88.0
7,13,-41.0,-59.0,-86.0
7,13,-40.0,-60.0,-89.0
7,13,-38.0,-58.0,-85.0
7,13,-40.0,-57.0,-85.0
7,13,-39.0,-56.0,-86.0
7,13,-39.0,-58.0,-90.0
7,13,-44.0,-56.0,-85.0
7,13,-46.0,-56.0,-85.0
7,13,-44.0,-55.0,-87.0
7,13,-42.0,-58.0,-88.0
7,13,-40.0,-56.0,-88.0
7,13,-45.0,-56.0,-89.0
7,13,-40.0,-58.0,-88.0
7,13,-39.0,-57.0,-91.0
7,13,-39.0,-56.0,-88.0
7,13,-36.0,-57.0,-91.0
7,13,-37.0,-58.0,-90.0
7,13,-38.0,-58.0,-89.0
7,13,-36.0,-58.0,-86.0
7,13,-37.0,-60.0,-87.0
7,13,-38.0,-61.0,-86.0
7,13,-39.0,-61.0,-85.0
7,14,-47.0,-60.0,-89.0
7,14,-49.0,-67.0,-84.0
7,14,-52.0,-71.0,-88.0
7,14,-52.0,-71.0,-88.0
7,14,-49.0,-62.0,-87.0
7,14,-49.0,-62.0,-87.0
7,14,-54.0,-67.0,-90.0
7,14,-48.0,-65.0,-93.0
7,14,-50.0,-67.0,-86.3
7,14,-50.0,-67.0,-86.3
7,14,-50.0,-67.0,-88.0
7,14,-45.0,-71.0,-86.0
7,14,-45.0,-71.0,-86.0
7,14,-44.0,-65.0,-86.0
7,14,-46.0,-63.0,-88.0
7,14,-47.0,-62.0,-86.0
7,14,-47.0,-62.0,-86.0
7,14,-47.0,-62.0,-86.0
7,14,-43.0,-64.0,-88.0
7,14,-47.0,-68.0,-86.0
7,14,-47.0,-68.0,-86.0
7,14,-48.0,-64.0,-86.0
7,14,-44.0,-63.0,-87.0
7,14,-44.0,-63.0,-87.0
7,14,-43.0,-62.0,-86.0
7,14,-44.0,-58.0,-86.0
7,14,-49.0,-66.0,-86.0
7,14,-49.0,-66.0,-86.0
7,14,-53.0,-64.0,-88.0
7,14,-50.0,-64.0,-88.0
7,14,-50.0,-64.0,-88.0
7,14,-51.0,-65.0,-89.0
7,14,-41.0,-65.0,-86.3
7,14,-41.0,-65.0,-86.3
7,14,-48.0,-75.0,-82.0
7,14,-48.0,-75.0,-82.0
7,14,-47.0,-67.0,-89.0
7,14,-47.0,-67.0,-89.0
7,14,-48.0,-72.0,-88.0
7,14,-49.0,-65.0,-82.0
7,14,-49.0,-65.0,-82.0
7,14,-51.0,-66.0,-89.0
7,14,-51.0,-66.0,-89.0
7,14,-41.0,-68.0,-87.0
7,14,-41.0,-68.0,-87.0
7,14,-39.0,-70.0,-86.0
7,14,-40.0,-65.0,-87.0
7,14,-39.0,-72.0,-85.0
7,14,-39.0,-72.0,-85.0
7,14,-44.0,-67.0,-87.0
7,14,-47.0,-68.0,-86.0
7,14,-47.0,-68.0,-86.0
7,14,-46.0,-71.0,-83.0
7,14,-42.0,-71.0,-84.0
7,14,-43.0,-70.0,-81.0
7,14,-43.0,-70.0,-81.0
7,14,-41.0,-72.0,-82.0
7,14,-38.0,-68.0,-85.0
7,14,-40.0,-65.0,-87.0
7,14,-40.0,-65.0,-87.0
7,15,-49.0,-66.0,-87.0
7,15,-48.0,-66.0,-90.0
7,15,-48.0,-65.0,-82.0
7,15,-48.0,-66.0,-81.0
7,15,-50.0,-65.0,-80.0
7,15,-50.0,-64.0,-85.0
7,15,-48.0,-64.0,-93.0
7,15,-49.0,-64.0,-87.0
7,15,-48.0,-64.0,-84.0
7,15,-48.0,-63.0,-82.0
7,15,-48.0,-63.0,-80.0
7,15,-50.0,-62.0,-80.0
7,15,-49.0,-61.0,-80.0
7,15,-48.0,-64.0,-86.0
7,15,-49.0,-62.0,-81.0
7,15,-48.0,-63.0,-77.0
7,15,-44.0,-64.0,-81.0
7,15,-42.0,-62.0,-79.0
7,15,-46.0,-63.0,-88.0
7,15,-42.0,-65.0,-84.0
7,15,-43.0,-66.0,-84.0
7,15,-46.0,-63.0,-82.0
7,15,-46.0,-65.0,-86.0
7,15,-49.0,-64.0,-84.0
7,15,-48.0,-63.0,-80.0
7,15,-51.0,-62.0,-79.0
7,15,-53.0,-63.0,-84.0
7,15,-53.0,-63.0,-89.0
7,15,-52.0,-63.0,-91.0
7,15,-50.0,-64.0,-85.0
7,15,-50.0,-64.0,-83.0
7,15,-51.0,-65.0,-83.0
7,15,-52.0,-64.0,-83.0
7,15,-50.0,-64.0,-82.0
7,15,-51.0,-64.0,-82.0
7,15,-52.0,-64.0,-82.0
7,15,-50.0,-64.0,-83.0
7,15,-53.0,-64.0,-87.0
7,15,-51.0,-64.0,-86.0
7,15,-53.0,-64.0,-83.0
7,15,-53.0,-66.0,-82.0
7,15,-52.0,-65.0,-86.0
7,15,-52.0,-65.0,-85.0
7,15,-49.0,-65.0,-86.0
7,15,-50.0,-66.0,-83.0
7,15,-51.0,-65.0,-81.0
7,15,-50.0,-65.0,-84.0
7,15,-50.0,-65.0,-82.0
7,15,-52.0,-66.0,-78.0
7,15,-51.0,-66.0,-77.0
7,15,-52.0,-66.0,-78.0
7,15,-50.0,-69.0,-79.0
7,15,-52.0,-67.0,-81.0
7,15,-55.0,-66.0,-80.0
7,15,-52.0,-64.0,-81.0
7,15,-53.0,-65.0,-82.0
7,15,-49.0,-65.0,-82.0
7,15,-51.0,-65.0,-80.0
7,15,-55.0,-67.0,-80.0
7,15,-52.0,-67.0,-81.0
7,16,-38.0,-74.0,-82.0
7,16,-39.0,-74.0,-79.0
7,16,-41.0,-79.0,-78.0
7,16,-42.0,-75.0,-77.0
7,16,-41.0,-79.0,-76.0
7,16,-46.0,-76.0,-79.0
7,16,-39.0,-74.0,-80.0
7,16,-38.0,-78.0,-76.0
7,16,-39.0,-78.0,-76.0
7,16,-38.0,-77.0,-74.0
7,16,-39.0,-76.0,-73.0
7,16,-39.0,-73.0,-75.0
7,16,-38.0,-75.0,-74.0
7,16,-38.0,-72.0,-74.0
7,16,-39.0,-72.0,-75.0
7,16,-38.0,-72.0,-75.0
7,16,-39.0,-76.0,-80.0
7,16,-38.0,-74.0,-77.0
7,16,-38.0,-74.0,-76.0
7,16,-38.0,-74.0,-74.0
7,16,-38.0,-77.0,-72.0
7,16,-38.0,-75.0,-75.0
7,16,-39.0,-68.0,-79.0
7,16,-40.0,-74.0,-77.0
7,16,-40.0,-70.0,-84.0
7,16,-37.0,-76.0,-74.0
7,16,-38.0,-72.0,-80.0
7,16,-37.0,-70.0,-80.0
7,16,-37.0,-69.0,-77.0
7,16,-37.0,-71.0,-78.0
7,16,-38.0,-72.0,-79.0
7,16,-37.0,-71.0,-75.0
7,16,-38.0,-71.0,-75.0
7,16,-38.0,-71.0,-76.0
7,16,-38.0,-70.0,-76.0
7,16,-36.0,-68.0,-77.0
7,16,-36.0,-69.0,-80.0
7,16,-36.0,-67.0,-78.0
7,16,-39.0,-71.0,-77.0
7,16,-39.0,-71.0,-77.0
7,16,-36.0,-71.0,-78.0
7,16,-37.0,-71.0,-75.0
7,16,-38.0,-73.0,-77.0
7,16,-41.0,-72.0,-81.0
7,16,-41.0,-69.0,-77.0
7,16,-38.0,-78.0,-78.0
7,16,-40.0,-75.0,-73.0
7,16,-39.0,-75.0,-79.0
7,16,-39.0,-71.0,-80.0
7,16,-39.0,-74.0,-78.0
7,16,-38.0,-73.0,-81.0
7,16,-37.0,-72.0,-79.0
7,16,-37.0,-73.0,-75.0
7,16,-40.0,-77.0,-80.0
7,16,-39.0,-74.0,-80.0
7,16,-40.0,-79.0,-82.0
7,16,-38.0,-76.0,-83.0
7,16,-38.0,-75.0,-84.0
7,16,-38.0,-77.0,-84.0
7,16,-38.0,-73.0,-87.0
7,17,-44.0,-68.0,-82.0
7,17,-45.0,-68.0,-82.0
7,17,-46.0,-68.0,-85.0
7,17,-44.0,-68.0,-83.0
7,17,-45.0,-67.0,-80.0
7,17,-47.0,-67.0,-81.0
7,17,-48.0,-67.0,-81.0
7,17,-48.0,-69.0,-81.0
7,17,-49.0,-68.0,-81.0
7,17,-48.0,-67.0,-81.0
7,17,-49.0,-68.0,-83.0
7,17,-48.0,-67.0,-81.0
7,17,-48.0,-68.0,-82.0
7,17,-49.0,-67.0,-82.0
7,17,-50.0,-67.0,-81.0
7,17,-50.0,-66.0,-82.0
7,17,-50.0,-67.0,-80.0
7,17,-48.0,-68.0,-81.0
7,17,-48.0,-68.0,-81.0
7,17,-49.0,-68.0,-80.0
7,17,-49.0,-67.0,-80.0
7,17,-48.0,-67.0,-81.0
7,17,-48.0,-67.0,-81.0
7,17,-48.0,-67.0,-81.0
7,17,-48.0,-67.0,-78.0
7,17,-50.0,-67.0,-81.0
7,17,-50.0,-66.0,-81.0
7,17,-49.0,-67.0,-80.0
7,17,-49.0,-67.0,-81.0
7,17,-50.0,-67.0,-82.0
7,17,-50.0,-66.0,-80.0
7,17,-51.0,-66.0,-81.0
7,17,-49.0,-66.0,-80.0
7,17,-48.0,-67.0,-80.0
7,17,-49.0,-65.0,-80.0
7,17,-48.0,-67.0,-80.0
7,17,-49.0,-66.0,-78.0
7,17,-49.0,-66.0,-80.0
7,17,-48.0,-66.0,-80.0
7,17,-48.0,-66.0,-78.0
7,17,-47.0,-66.0,-79.0
7,17,-47.0,-64.0,-78.0
7,17,-49.0,-66.0,-82.0
7,17,-48.0,-66.0,-78.0
7,17,-47.0,-67.0,-80.0
7,17,-43.0,-66.0,-79.0
7,17,-44.0,-68.0,-82.0
7,17,-49.0,-65.0,-82.0
7,17,-47.0,-65.0,-82.0
7,17,-50.0,-65.0,-79.0
7,17,-50.0,-65.0,-81.0
7,17,-51.0,-67.0,-82.0
7,17,-52.0,-66.0,-82.0
7,17,-50.0,-68.0,-81.0
7,17,-49.0,-66.0,-82.0
7,17,-50.0,-65.0,-80.0
7,17,-51.0,-66.0,-82.0
7,17,-52.0,-67.0,-82.0
7,17,-52.0,-68.0,-82.0
7,17,-50.0,-66.0,-85.0
7,18,-47.0,-77.0,-85.0
7,18,-45.0,-77.0,-88.0
7,18,-46.0,-72.0,-98.0
7,18,-48.0,-70.0,-96.0
7,18,-47.0,-72.0,-84.0
7,18,-47.0,-72.0,-82.0
7,18,-46.0,-73.0,-84.0
7,18,-49.0,-72.0,-87.0
7,18,-47.0,-75.0,-85.0
7,18,-48.0,-74.0,-84.0
7,18,-49.0,-73.0,-84.0
7,18,-48.0,-74.0,-87.0
7,18,-49.0,-74.0,-88.0
7,18,-50.0,-72.0,-88.0
7,18,-48.0,-74.0,-85.0
7,18,-47.0,-74.0,-87.0
7,18,-50.0,-75.0,-91.0
7,18,-48.0,-73.0,-91.0
7,18,-50.0,-75.0,-89.0
7,18,-46.0,-74.0,-82.0
7,18,-47.0,-72.0,-82.0
7,18,-47.0,-72.0,-84.0
7,18,-45.0,-75.0,-82.0
7,18,-46.0,-77.0,-82.0
7,18,-45.0,-80.0,-80.0
7,18,-45.0,-77.0,-83.0
7,18,-46.0,-77.0,-84.0
7,18,-45.0,-74.0,-83.0
7,18,-47.0,-74.0,-86.0
7,18,-47.0,-74.0,-89.0
7,18,-46.0,-74.0,-91.0
7,18,-46.0,-74.0,-88.0
7,18,-46.0,-73.0,-87.0
7,18,-47.0,-74.0,-86.0
7,18,-47.0,-75.0,-88.0
7,18,-46.0,-72.0,-87.0
7,18,-45.0,-76.0,-87.0
7,18,-45.0,-77.0,-85.0
7,18,-46.0,-77.0,-83.0
7,18,-47.0,-77.0,-82.0
7,18,-47.0,-72.0,-81.0
7,18,-46.0,-72.0,-79.0
7,18,-48.0,-74.0,-79.0
7,18,-46.0,-71.0,-81.0
7,18,-46.0,-77.0,-81.0
7,18,-45.0,-74.0,-83.0
7,18,-43.0,-75.0,-83.0
7,18,-45.0,-77.0,-82.0
7,18,-46.0,-72.0,-79.0
7,18,-48.0,-73.0,-79.0
7,18,-44.0,-73.0,-83.0
7,18,-47.0,-71.0,-88.0
7,18,-47.0,-71.0,-88.0
7,18,-47.0,-72.0,-89.0
7,18,-47.0,-70.0,-87.0
7,18,-47.0,-69.0,-85.0
7,18,-47.0,-69.0,-85.0
7,18,-47.0,-69.0,-88.0
7,18,-48.0,-71.0,-85.27
7,18,-51.0,-70.0,-87.0
8,1,-52.0,-71.0,-91.0
8,1,-56.0,-73.0,-89.3
8,1,-60.0,-74.0,-92.0
8,1,-56.0,-73.0,-94.0
8,1,-54.0,-74.0,-91.0
8,1,-53.0,-73.0,-89.0
8,1,-55.0,-73.0,-88.0
8,1,-52.0,-72.0,-88.0
8,1,-51.0,-72.0,-89.0
8,1,-51.0,-75.0,-90.0
8,1,-51.0,-74.0,-88.0
8,1,-51.0,-74.0,-87.0
8,1,-51.0,-73.0,-88.0
8,1,-52.0,-73.44,-89.3
8,1,-55.0,-79.0,-87.0
8,1,-57.0,-73.0,-89.0
8,1,-53.0,-72.0,-89.3
8,1,-51.0,-75.0,-86.0
8,1,-51.0,-72.0,-87.0
8,1,-53.0,-71.0,-87.0
8,1,-53.0,-72.0,-90.0
8,1,-50.0,-74.0,-87.0
8,1,-55.0,-72.0,-91.0
8,1,-53.0,-70.0,-84.0
8,1,-56.0,-73.0,-90.0
8,1,-51.0,-71.0,-89.0
8,1,-53.0,-72.0,-88.0
8,1,-52.0,-71.0,-88.0
8,1,-56.0,-73.0,-89.0
8,1,-56.0,-73.0,-88.0
8,1,-54.0,-71.0,-90.0
8,1,-53.0,-71.0,-91.0
8,1,-58.0,-73.0,-90.0
8,1,-51.0,-75.0,-87.0
8,1,-52.0,-78.0,-94.0
8,1,-50.0,-74.0,-90.0
8,1,-52.0,-75.0,-92.0
8,1,-52.0,-73.0,-89.0
8,1,-52.0,-73.0,-90.0
8,1,-51.0,-72.0,-88.0
8,1,-49.0,-74.0,-89.0
8,1,-52.0,-72.0,-88.0
8,1,-51.0,-75.0,-92.0
8,1,-53.0,-74.0,-92.0
8,1,-52.0,-77.0,-93.0
8,1,-52.0,-74.0,-91.0
8,1,-52.0,-77.0,-88.0
8,1,-54.0,-72.0,-88.0
8,1,-54.0,-70.0,-90.0
8,1,-55.0,-77.0,-89.0
8,1,-54.0,-74.0,-91.0
8,1,-54.0,-76.0,-90.0
8,1,-53.0,-73.0,-90.0
8,1,-52.0,-74.0,-90.0
8,1,-49.0,-74.0,-88.0
8,1,-53.0,-74.0,-89.0
8,1,-54.0,-75.0,-89.0
8,1,-54.0,-74.0,-88.0
8,1,-52.0,-76.0,-92.0
8,1,-52.0,-72.0,-87.0
8,2,-56.0,-68.0,-86.0
8,2,-56.0,-66.0,-85.5
8,2,-58.0,-66.0,-84.0
8,2,-55.0,-68.0,-85.5
8,2,-59.0,-67.0,-90.0
8,2,-52.0,-66.0,-91.0
8,2,-53.0,-66.0,-87.0
8,2,-60.0,-73.0,-88.0
8,2,-56.0,-77.0,-83.0
8,2,-53.0,-69.0,-84.0
8,2,-57.0,-76.0,-88.0
8,2,-61.0,-78.0,-85.0
8,2,-57.0,-73.0,-85.5
8,2,-54.0,-66.0,-85.5
8,2,-56.0,-65.0,-90.0
8,2,-60.0,-70.0,-84.0
8,2,-60.0,-76.0,-86.0
8,2,-60.0,-76.0,-85.0
8,2,-60.0,-76.0,-85.5
8,2,-60.0,-74.0,-85.5
8,2,-57.0,-74.0,-86.0
8,2,-55.0,-72.0,-85.5
8,2,-59.0,-71.0,-85.0
8,2,-58.0,-70.0,-88.0
8,2,-60.0,-70.0,-83.0
8,2,-58.0,-72.0,-84.0
8,2,-58.0,-70.0,-85.0
8,2,-59.0,-64.0,-91.0
8,2,-59.0,-68.0,-84.0
8,2,-59.0,-68.0,-85.0
8,2,-56.0,-68.0,-85.0
8,2,-60.0,-74.0,-85.5
8,2,-61.0,-69.0,-83.0
8,2,-57.0,-66.0,-89.0
8,2,-63.0,-66.0,-89.0
8,2,-66.0,-66.0,-86.0
8,2,-56.0,-67.0,-87.0
8,2,-54.0,-67.0,-84.0
8,2,-54.0,-70.0,-85.0
8,2,-55.0,-70.0,-85.0
8,2,-56.0,-69.0,-84.0
8,2,-56.0,-71.0,-83.0
8,2,-54.0,-67.0,-88.0
8,2,-56.0,-68.0,-86.0
8,2,-56.0,-68.0,-86.0
8,2,-53.0,-66.0,-85.0
8,2,-52.0,-67.0,-85.0
8,2,-52.0,-66.0,-85.0
8,2,-54.0,-68.0,-82.0
8,2,-53.0,-67.0,-83.0
8,2,-53.0,-67.0,-84.0
8,2,-55.0,-73.0,-86.0
8,2,-53.0,-68.0,-83.0
8,2,-55.0,-67.0,-85.0
8,2,-54.0,-68.0,-85.0
8,2,-54.0,-65.0,-84.0
8,2,-54.0,-69.24,-84.0
8,2,-55.0,-69.0,-83.0
8,2,-54.0,-67.0,-84.0
8,2,-53.0,-66.0,-86.0
8,3,-61.0,-68.0,-89.0
8,3,-57.0,-67.0,-89.0
8,3,-60.0,-66.0,-90.0
8,3,-58.0,-66.0,-89.0
8,3,-57.0,-69.0,-87.0
8,3,-62.0,-69.0,-88.0
8,3,-59.0,-69.0,-87.0
8,3,-63.0,-67.0,-89.0
8,3,-61.0,-68.0,-89.0
8,3,-62.0,-68.0,-89.0
8,3,-62.0,-69.0,-92.0
8,3,-60.0,-68.0,-90.0
8,3,-60.0,-68.0,-90.0
8,3,-58.0,-68.0,-90.0
8,3,-59.0,-67.0,-91.0
8,3,-59.0,-68.0,-91.0
8,3,-61.0,-67.0,-92.0
8,3,-58.0,-70.0,-89.0
8,3,-61.0,-73.0,-89.0
8,3,-55.0,-76.0,-92.0
8,3,-54.0,-75.0,-89.0
8,3,-59.0,-74.0,-89.0
8,3,-55.0,-73.0,-90.0
8,3,-56.0,-74.0,-88.0
8,3,-54.0,-74.0,-90.0
8,3,-55.0,-74.0,-88.0
8,3,-54.0,-71.0,-89.69
8,3,-54.0,-74.0,-89.69
8,3,-54.0,-72.0,-89.69
8,3,-57.0,-72.0,-92.0
8,3,-58.0,-73.0,-86.0
8,3,-57.0,-74.0,-90.0
8,3,-55.0,-78.0,-87.0
8,3,-54.0,-74.0,-88.0
8,3,-55.0,-71.0,-87.0
8,3,-54.0,-71.0,-90.0
8,3,-54.0,-70.0,-91.0
8,3,-52.0,-71.0,-92.0
8,3,-52.0,-67.0,-92.0
8,3,-52.0,-70.0,-93.0
8,3,-48.0,-73.0,-93.0
8,3,-49.0,-70.0,-91.0
8,3,-50.0,-71.0,-92.0
8,3,-49.0,-71.0,-91.0
8,3,-48.0,-73.0,-90.0
8,3,-49.0,-70.0,-88.0
8,3,-52.0,-71.0,-91.0
8,3,-53.0,-71.0,-90.0
8,3,-49.0,-73.0,-90.0
8,3,-50.0,-72.0,-91.0
8,3,-48.0,-71.0,-90.0
8,3,-49.0,-75.0,-88.0
8,3,-52.0,-72.0,-89.0
8,3,-54.0,-71.0,-89.69
8,3,-63.0,-71.0,-89.69
8,3,-57.0,-76.0,-88.0
8,3,-63.0,-74.0,-89.0
8,3,-60.0,-74.0,-90.0
8,3,-57.0,-75.0,-88.0
8,3,-59.0,-76.0,-89.69
8,4,-46.0,-69.0,-92.0
8,4,-48.0,-72.0,-92.0
8,4,-48.0,-71.0,-87.0
8,4,-43.0,-69.0,-90.0
8,4,-44.0,-71.0,-88.0
8,4,-46.0,-69.0,-89.0
8,4,-46.0,-70.0,-87.0
8,4,-44.0,-73.0,-88.0
8,4,-46.0,-72.0,-89.0
8,4,-47.0,-75.0,-91.0
8,4,-46.0,-75.0,-89.0
8,4,-47.0,-73.0,-89.0
8,4,-48.0,-73.0,-90.0
8,4,-47.0,-74.0,-91.0
8,4,-47.0,-75.0,-92.0
8,4,-47.0,-74.0,-91.0
8,4,-45.0,-73.0,-91.0
8,4,-46.0,-74.0,-91.0
8,4,-46.0,-71.0,-92.0
8,4,-47.0,-73.0,-93.0
8,4,-48.0,-76.0,-95.0
8,4,-45.0,-74.0,-92.0
8,4,-45.0,-72.0,-94.0
8,4,-45.0,-70.0,-93.0
8,4,-45.0,-70.0,-89.0
8,4,-44.0,-71.0,-86.0
8,4,-46.0,-69.0,-87.0
8,4,-43.0,-72.0,-90.0
8,4,-44.0,-72.0,-89.0
8,4,-47.0,-71.0,-90.33
8,4,-46.0,-71.0,-88.0
8,4,-44.0,-72.0,-92.0
8,4,-43.0,-70.0,-93.0
8,4,-43.0,-71.0,-93.0
8,4,-45.0,-71.0,-92.0
8,4,-45.0,-71.0,-92.0
8,4,-44.0,-71.0,-90.0
8,4,-44.0,-72.0,-91.0
8,4,-44.0,-73.0,-91.0
8,4,-43.0,-73.0,-92.0
8,4,-45.0,-71.0,-92.0
8,4,-44.0,-74.0,-90.0
8,4,-45.0,-71.0,-90.0
8,4,-46.0,-71.0,-90.33
8,4,-45.0,-71.0,-89.0
8,4,-45.0,-70.0,-90.0
8,4,-45.0,-70.0,-92.0
8,4,-46.0,-72.0,-90.33
8,4,-47.0,-73.0,-90.0
8,4,-45.0,-69.0,-91.0
8,4,-44.0,-68.0,-90.0
8,4,-43.0,-69.0,-91.0
8,4,-44.0,-70.0,-91.0
8,4,-45.0,-74.0,-88.0
8,4,-45.0,-72.0,-88.0
8,4,-46.0,-73.0,-90.33
8,4,-46.0,-78.0,-90.33
8,4,-47.0,-77.0,-88.0
8,4,-46.0,-79.0,-87.0
8,4,-48.0,-79.0,-90.0
8,5,-49.0,-69.0,-89.0
8,5,-49.0,-70.0,-87.0
8,5,-60.0,-72.0,-84.3
8,5,-60.0,-71.0,-83.0
8,5,-54.0,-69.0,-81.0
